id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,pass_no_touch,interception_outcome_id,interception_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,off_camera,pass_switch,pass_cross,clearance_aerial_won,clearance_head,block_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,pass_outswinging,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,goalkeeper_success_in_play,ball_recovery_recovery_failure,pass_deflected,block_deflection,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,shot_deflected,pass_miscommunication,timestamp_seconds
ceecdf0f-ba3e-4d6d-90a7-c676264c3785,3079,2,00:34:45.617,79,45,172,4.216582,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a52156dc-2ecd-4b0a-83af-e3c64d91e182'],"[64.4, 36.3]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,3023.0,Yuri Berchiche Izeta,46.11518,-0.72556186,3.0,High Pass,"[98.9, 5.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.617
a52156dc-2ecd-4b0a-83af-e3c64d91e182,3080,2,00:34:49.833,79,49,172,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ceecdf0f-ba3e-4d6d-90a7-c676264c3785'],"[98.9, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.833
81ce98e5-03ae-489c-a72d-9cabafc0693e,3081,2,00:34:49.833,79,49,172,0.329772,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7a3151ba-9167-4499-9f4e-6eca5211afd8', 'a52156dc-2ecd-4b0a-83af-e3c64d91e182']","[98.9, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[101.7, 3.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.833
7a3151ba-9167-4499-9f4e-6eca5211afd8,3082,2,00:34:50.163,79,50,172,0.0,38,Miscontrol,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[101.7, 3.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.163
91608cfc-e547-4bed-a16d-d0f2ef3d0dba,3083,2,00:34:51.436,79,51,172,2.403906,17,Pressure,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['62d87a7b-241c-439c-8255-bcaccdeed4b9', 'c111b4ed-9c92-4476-8623-e18d2d044eea']","[106.1, 8.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.436
62d87a7b-241c-439c-8255-bcaccdeed4b9,3084,2,00:34:51.443,79,51,172,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['91608cfc-e547-4bed-a16d-d0f2ef3d0dba'],"[10.6, 71.0]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.443
c111b4ed-9c92-4476-8623-e18d2d044eea,3085,2,00:34:51.443,79,51,172,2.422972,43,Carry,210,Real Sociedad,1,Regular Play,222,Villarreal,,,"['2f4bbee8-9abd-4d9b-a73c-22b3456794c4', '62d87a7b-241c-439c-8255-bcaccdeed4b9', '91608cfc-e547-4bed-a16d-d0f2ef3d0dba']","[10.6, 71.0]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,"[8.1, 72.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.443
2f4bbee8-9abd-4d9b-a73c-22b3456794c4,3086,2,00:34:53.866,79,53,172,0.054449,30,Pass,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['094efe94-ab42-4209-8189-764e787ec3b1'],"[8.1, 72.5]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,2.6870058,0.7853982,1.0,Ground Pass,"[10.0, 74.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.866
094efe94-ab42-4209-8189-764e787ec3b1,3087,2,00:34:53.920,79,53,172,0.0,6,Block,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2f4bbee8-9abd-4d9b-a73c-22b3456794c4'],"[110.1, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.92
c2f8f99d-afbb-4901-a37b-baad1b2f7226,3088,2,00:34:54.025,79,54,172,0.0,6,Block,210,Real Sociedad,1,Regular Play,222,Villarreal,,,,"[8.9, 74.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.025
4feba6d0-614c-409c-8dd7-7eadac7f96ea,3089,2,00:35:04.688,80,4,173,1.755896,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['849a6280-f770-45d3-ac8f-1271aac8a7ad'],"[110.1, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6671.0,Asier Illarramendi Andonegi,11.225417,2.6699772,2.0,Low Pass,"[100.1, 5.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.688
849a6280-f770-45d3-ac8f-1271aac8a7ad,3090,2,00:35:06.444,80,6,173,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4feba6d0-614c-409c-8dd7-7eadac7f96ea'],"[100.1, 5.2]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.444
51582119-0db4-4a5d-b9f0-2b702b73d0dd,3091,2,00:35:06.444,80,6,173,1.539527,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['72e18559-4456-41c7-b90f-cf9f63177f29', '849a6280-f770-45d3-ac8f-1271aac8a7ad']","[100.1, 5.2]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[95.0, 10.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.444
72e18559-4456-41c7-b90f-cf9f63177f29,3092,2,00:35:07.983,80,7,173,1.271221,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['4388155d-7687-471c-9c6d-c9ea24cc3c46'],"[95.0, 10.0]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,34.656025,1.0580925,3.0,High Pass,"[112.0, 40.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.983
4388155d-7687-471c-9c6d-c9ea24cc3c46,3093,2,00:35:09.254,80,9,174,2.2,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['68d8ae02-ce35-4027-a4a6-6a2fce065037', '72e18559-4456-41c7-b90f-cf9f63177f29']","[8.1, 39.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6829.0,Samuel Castillejo Azuaga,23.563744,-0.62567616,2.0,Low Pass,"[27.2, 26.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.254
68d8ae02-ce35-4027-a4a6-6a2fce065037,3094,2,00:35:11.454,80,11,174,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['4388155d-7687-471c-9c6d-c9ea24cc3c46'],"[27.2, 26.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.454
ae35b3ad-fc40-42e8-a78f-ace77ec4c47d,3095,2,00:35:11.454,80,11,174,3.498282,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3b978144-df44-4c9f-af38-fc365f800cff', '68d8ae02-ce35-4027-a4a6-6a2fce065037']","[27.2, 26.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[50.9, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.454
3b978144-df44-4c9f-af38-fc365f800cff,3096,2,00:35:14.953,80,14,174,2.651845,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['3ecc6b2e-493d-47ac-8e30-29235325d9d8'],"[50.9, 18.3]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,6735.0,Adrián López Álvarez,26.167347,-0.6198052,1.0,Ground Pass,"[72.2, 3.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.953
3ecc6b2e-493d-47ac-8e30-29235325d9d8,3097,2,00:35:17.605,80,17,174,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['3b978144-df44-4c9f-af38-fc365f800cff'],"[72.2, 3.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.605
e21da3b6-2f57-42b2-8a22-43f657a709e5,3098,2,00:35:17.605,80,17,174,0.720836,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['157dd47a-b631-4f9e-9929-37dacff52390', '3ecc6b2e-493d-47ac-8e30-29235325d9d8']","[72.2, 3.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,"[72.2, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.605
157dd47a-b631-4f9e-9929-37dacff52390,3099,2,00:35:18.325,80,18,174,0.471775,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['ee35c550-ffb1-4ccb-91a1-547204457853'],"[72.2, 3.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,6829.0,Samuel Castillejo Azuaga,8.9,1.1171986,1.0,Ground Pass,"[76.1, 11.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.325
ee35c550-ffb1-4ccb-91a1-547204457853,3100,2,00:35:18.797,80,18,174,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['157dd47a-b631-4f9e-9929-37dacff52390'],"[76.1, 11.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.797
ee9e888a-de13-49db-91a2-b17c1541b5af,3101,2,00:35:18.797,80,18,174,0.143556,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3369c9b8-58d6-4964-85dd-c2a9ce666f88', 'ee35c550-ffb1-4ccb-91a1-547204457853']","[76.1, 11.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[76.1, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.797
3369c9b8-58d6-4964-85dd-c2a9ce666f88,3102,2,00:35:18.941,80,18,174,0.0,38,Miscontrol,222,Villarreal,1,Regular Play,222,Villarreal,,,,"[76.1, 11.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.941
f8061777-fda8-4dd6-bc94-8c8d1ac13aa9,3103,2,00:35:19.768,80,19,175,2.163199,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['895cb5d5-b5d1-4023-bebe-43affbdbf315'],"[42.9, 73.5]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,6679.0,Aritz Elustondo Irribaria,12.971122,-1.7334101,1.0,Ground Pass,"[40.8, 60.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.768
895cb5d5-b5d1-4023-bebe-43affbdbf315,3104,2,00:35:21.931,80,21,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f8061777-fda8-4dd6-bc94-8c8d1ac13aa9'],"[40.8, 60.7]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.931
b60c6938-ca4c-49c7-af1f-f0d31d0d0025,3105,2,00:35:21.931,80,21,175,0.664594,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3ccecc60-622e-4473-9564-c6ca4adaa33f', '895cb5d5-b5d1-4023-bebe-43affbdbf315']","[40.8, 60.7]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[42.3, 56.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.931
3ccecc60-622e-4473-9564-c6ca4adaa33f,3106,2,00:35:22.596,80,22,175,1.117372,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0a1df873-7800-4828-9c21-ee3922ea97be'],"[42.3, 56.2]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6669.0,David Zurutuza Veillet,20.536066,-1.2844701,1.0,Ground Pass,"[48.1, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.596
0a1df873-7800-4828-9c21-ee3922ea97be,3107,2,00:35:23.713,80,23,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3ccecc60-622e-4473-9564-c6ca4adaa33f'],"[48.1, 36.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.713
c800ae67-5269-48a2-91cd-0c3873abaa6c,3108,2,00:35:23.713,80,23,175,5.301447,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0a1df873-7800-4828-9c21-ee3922ea97be', 'a3766b75-c69b-4d5b-9bb1-ca3b3048ab79']","[48.1, 36.5]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[53.1, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.713
a3766b75-c69b-4d5b-9bb1-ca3b3048ab79,3109,2,00:35:29.015,80,29,175,1.337978,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['25a03d47-fbeb-4661-bee2-46d88ab03a11'],"[53.1, 44.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6671.0,Asier Illarramendi Andonegi,14.389232,-1.682221,1.0,Ground Pass,"[51.5, 29.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.015
25a03d47-fbeb-4661-bee2-46d88ab03a11,3110,2,00:35:30.353,80,30,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a3766b75-c69b-4d5b-9bb1-ca3b3048ab79'],"[51.5, 29.8]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.353
0070b664-693c-48fe-aaa5-64068527566b,3111,2,00:35:30.353,80,30,175,1.669973,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['25a03d47-fbeb-4661-bee2-46d88ab03a11', 'a6a6b91c-3ddc-4202-a3f3-52a08ce3c581']","[51.5, 29.8]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[54.7, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.353
a6a6b91c-3ddc-4202-a3f3-52a08ce3c581,3112,2,00:35:32.022,80,32,175,0.919562,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['137e4885-7820-46f1-bb9c-419f9830007d'],"[54.7, 28.7]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,6669.0,David Zurutuza Veillet,11.521285,1.6315908,1.0,Ground Pass,"[54.0, 40.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.022
137e4885-7820-46f1-bb9c-419f9830007d,3113,2,00:35:32.942,80,32,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a6a6b91c-3ddc-4202-a3f3-52a08ce3c581'],"[54.0, 40.2]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.942
5dd5e038-97ac-466d-be16-5518cf68fa6d,3114,2,00:35:32.942,80,32,175,2.049618,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['137e4885-7820-46f1-bb9c-419f9830007d', '2f7bed1c-13bc-4a9f-bf7b-b8bb492e1779']","[54.0, 40.2]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[50.8, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.942
2f7bed1c-13bc-4a9f-bf7b-b8bb492e1779,3115,2,00:35:34.992,80,34,175,1.150583,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b838f1a7-c82e-402b-ac0a-42932319dbf3'],"[50.8, 44.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,6679.0,Aritz Elustondo Irribaria,14.3391075,2.1626673,1.0,Ground Pass,"[42.8, 56.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.992
b838f1a7-c82e-402b-ac0a-42932319dbf3,3116,2,00:35:36.142,80,36,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2f7bed1c-13bc-4a9f-bf7b-b8bb492e1779'],"[42.8, 56.0]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.142
3c2ab356-9739-4766-a1ec-76fb5d5d334f,3117,2,00:35:36.142,80,36,175,1.059757,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['b838f1a7-c82e-402b-ac0a-42932319dbf3', 'cae0ec50-9350-42a2-a5ea-8dbb3c6706c8']","[42.8, 56.0]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,"[38.7, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.142
cae0ec50-9350-42a2-a5ea-8dbb3c6706c8,3118,2,00:35:37.202,80,37,175,2.369867,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f4e4ad14-35b7-487c-80f6-40bead4ab7c6'],"[38.7, 62.6]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,6694.0,Gerónimo Rulli,30.319136,-2.4472766,1.0,Ground Pass,"[15.4, 43.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.202
f4e4ad14-35b7-487c-80f6-40bead4ab7c6,3119,2,00:35:39.572,80,39,175,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['cae0ec50-9350-42a2-a5ea-8dbb3c6706c8'],"[15.4, 43.2]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.572
470b0c6b-150b-49e0-a5e1-a5b48a52b819,3120,2,00:35:39.572,80,39,175,2.04,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['097115dd-1da9-4edc-ba3a-35eaabe576d6', 'f4e4ad14-35b7-487c-80f6-40bead4ab7c6']","[15.4, 43.2]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[16.5, 40.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.572
097115dd-1da9-4edc-ba3a-35eaabe576d6,3121,2,00:35:41.612,80,41,175,2.265013,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[16.5, 40.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,38.57979,0.32175055,3.0,High Pass,"[53.1, 53.1]",40.0,Right Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.612
6245fd22-2fe4-4147-b0d2-47668ccc5837,3122,2,00:35:43.895,80,43,175,0.482578,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['2ee20ae0-d859-424a-a4f3-2f3288fcf769'],"[62.9, 25.5]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.895
570f2a08-3b28-4533-8da6-85beb201bcca,3123,2,00:35:43.957,80,43,175,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['2ee20ae0-d859-424a-a4f3-2f3288fcf769'],"[62.9, 25.5]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.957
