id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,out,pass_cross,counterpress,foul_committed_advantage,foul_won_advantage,clearance_body_part_id,clearance_body_part_name,clearance_head,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_first_time,pass_through_ball,pass_no_touch,pass_cut_back,clearance_right_foot,pass_miscommunication,block_offensive,pass_deflected,miscontrol_aerial_won,pass_goal_assist,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,goalkeeper_punched_out,dribble_nutmeg,ball_recovery_recovery_failure,block_deflection,pass_outswinging,timestamp_seconds
6172aeb8-1ea9-4119-be1d-271cbd9e6ae8,857,1,00:23:10.836,23,10,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['74b0ede2-a810-4f5c-927f-d29ac6153c1d'],,"[15.0, 65.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.836
ae9668eb-6d9e-413f-8c6d-e676881ebfd4,858,1,00:23:10.836,23,10,58,0.04,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['6172aeb8-1ea9-4119-be1d-271cbd9e6ae8', '87de09c5-efcb-4dfa-839e-d1888372efe0']",,"[15.0, 65.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[15.0, 65.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.836
87de09c5-efcb-4dfa-839e-d1888372efe0,859,1,00:23:10.876,23,10,58,2.702995,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5ccbb8cd-11b0-4768-a914-dd02093a8284'],,"[15.0, 65.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,26753.0,Javier Varas Herrera,27.006851,-1.65978,1.0,Ground Pass,"[12.6, 38.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.876
5ccbb8cd-11b0-4768-a914-dd02093a8284,860,1,00:23:13.579,23,13,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['87de09c5-efcb-4dfa-839e-d1888372efe0'],,"[12.6, 38.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.579
2a0f3168-6feb-46fd-913c-1c329e061756,861,1,00:23:13.579,23,13,58,1.409275,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['34ccc875-ed79-4f47-af73-c07da792e204', '5ccbb8cd-11b0-4768-a914-dd02093a8284']",,"[12.6, 38.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[12.6, 36.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.579
34ccc875-ed79-4f47-af73-c07da792e204,862,1,00:23:14.988,23,14,58,1.941158,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['776058b8-aef0-4d14-bd21-26564afb2a3f'],,"[12.6, 36.9]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,26448.0,Javier Garrido Behovide,22.418297,-1.4680207,1.0,Ground Pass,"[14.9, 14.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.988
776058b8-aef0-4d14-bd21-26564afb2a3f,863,1,00:23:16.930,23,16,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['34ccc875-ed79-4f47-af73-c07da792e204'],,"[14.9, 14.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.93
2d0513a5-15bd-4680-950e-1640faa99d96,864,1,00:23:16.930,23,16,58,1.918319,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['28608857-685a-4cb6-ace6-d066f595c848', '776058b8-aef0-4d14-bd21-26564afb2a3f']",,"[14.9, 14.6]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,"[17.3, 16.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.93
28608857-685a-4cb6-ace6-d066f595c848,865,1,00:23:18.848,23,18,58,1.207865,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['1fee62c4-9cf4-4831-9397-10af05c6cd6f'],,"[17.3, 16.4]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,3610.0,Roque Mesa Quevedo,11.884864,0.2551824,2.0,Low Pass,"[28.8, 19.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.848
1fee62c4-9cf4-4831-9397-10af05c6cd6f,866,1,00:23:20.056,23,20,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['28608857-685a-4cb6-ace6-d066f595c848'],,"[28.8, 19.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.056
5923beab-fcd9-4058-b144-bae48c60248a,867,1,00:23:20.056,23,20,58,4.743544,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['1fee62c4-9cf4-4831-9397-10af05c6cd6f', 'e6263231-7f42-4da9-b7f9-a79da8e93147']",,"[28.8, 19.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.4, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.056
e6263231-7f42-4da9-b7f9-a79da8e93147,868,1,00:23:24.799,23,24,58,2.324,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['adf90d54-e096-4991-b334-e35db764b581'],,"[55.4, 37.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,7906.0,David Simón Rodríguez Santana,38.102623,1.1083224,1.0,Ground Pass,"[72.4, 72.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.799
adf90d54-e096-4991-b334-e35db764b581,869,1,00:23:27.123,23,27,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e6263231-7f42-4da9-b7f9-a79da8e93147'],,"[72.4, 72.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.123
d4040ed4-dbbd-4f87-8ece-db723e270fab,870,1,00:23:27.123,23,27,58,3.822029,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['8966608c-6c22-4dae-b7a6-8594f4056fe2', 'adf90d54-e096-4991-b334-e35db764b581']",,"[72.4, 72.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[88.5, 59.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.123
8966608c-6c22-4dae-b7a6-8594f4056fe2,871,1,00:23:30.945,23,30,58,0.667995,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3d50a9f9-7630-4156-898b-3891a205ad93'],,"[88.5, 59.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,8167.0,Sergio Ezequiel Araújo,10.400481,-0.75139767,1.0,Ground Pass,"[96.1, 52.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.945
3d50a9f9-7630-4156-898b-3891a205ad93,872,1,00:23:31.613,23,31,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['8966608c-6c22-4dae-b7a6-8594f4056fe2'],,"[96.1, 52.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.613
746afbe4-8cdf-4f20-949e-4253bb5ebf70,873,1,00:23:31.613,23,31,58,0.079999,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['21f2f9ff-8ed5-4a94-9111-1d36a0fa7526', '3d50a9f9-7630-4156-898b-3891a205ad93']",,"[96.1, 52.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,"[96.1, 54.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.613
21f2f9ff-8ed5-4a94-9111-1d36a0fa7526,874,1,00:23:31.693,23,31,58,0.60794,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5243180e-80ef-470c-adf3-9ad8975cca5b'],,"[96.1, 54.4]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,6608.0,Nabil El Zhar,6.0926185,1.1659045,1.0,Ground Pass,"[98.5, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.693
5243180e-80ef-470c-adf3-9ad8975cca5b,875,1,00:23:32.301,23,32,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['21f2f9ff-8ed5-4a94-9111-1d36a0fa7526'],,"[98.5, 60.0]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.301
461495f8-cf0c-4000-a7bb-91261bb72084,876,1,00:23:32.301,23,32,58,3.090194,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['368168e8-1304-40b0-bdc4-c019a7f2260c', '5243180e-80ef-470c-adf3-9ad8975cca5b', 'fcc5e5a4-89ef-4cbd-9977-6451d7f30eea']",,"[98.5, 60.0]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,"[94.7, 74.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.301
368168e8-1304-40b0-bdc4-c019a7f2260c,877,1,00:23:32.348,23,32,58,3.019445,17,Pressure,208,Las Palmas,4,From Throw In,223,Málaga,,,['461495f8-cf0c-4000-a7bb-91261bb72084'],,"[21.6, 20.9]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.348
fcc5e5a4-89ef-4cbd-9977-6451d7f30eea,878,1,00:23:35.392,23,35,58,1.901878,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['0b1e0438-1abd-4775-bd6b-d6c58f318317'],,"[94.7, 74.8]",6608.0,Nabil El Zhar,17.0,Right Wing,3610.0,Roque Mesa Quevedo,26.434258,-2.4231186,1.0,Ground Pass,"[74.8, 57.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.392
0b1e0438-1abd-4775-bd6b-d6c58f318317,879,1,00:23:37.293,23,37,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['fcc5e5a4-89ef-4cbd-9977-6451d7f30eea'],,"[74.8, 57.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.293
74c8df3c-574f-4dac-aba8-6ec868f5c89a,880,1,00:23:37.293,23,37,58,2.527058,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['0b1e0438-1abd-4775-bd6b-d6c58f318317', 'c1e322c7-8f43-46a4-9f4e-941b2c6afa33']",,"[74.8, 57.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[78.6, 48.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.293
c1e322c7-8f43-46a4-9f4e-941b2c6afa33,881,1,00:23:39.820,23,39,58,0.869056,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b7dc2adc-59db-4f44-92c3-163100057514'],,"[78.6, 48.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,8167.0,Sergio Ezequiel Araújo,12.961867,-0.3876696,1.0,Ground Pass,"[90.6, 43.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.82
b7dc2adc-59db-4f44-92c3-163100057514,882,1,00:23:40.690,23,40,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c1e322c7-8f43-46a4-9f4e-941b2c6afa33'],,"[90.6, 43.9]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.69
54e29ab4-48f6-4a79-b115-2ae3ef79a7d4,883,1,00:23:40.690,23,40,58,0.04,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['4f37f546-2668-41e7-a6da-6b45af2958e0', 'b7dc2adc-59db-4f44-92c3-163100057514']",,"[90.6, 43.9]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,"[90.6, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.69
4f37f546-2668-41e7-a6da-6b45af2958e0,884,1,00:23:40.730,23,40,58,0.9046,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['fa5d8234-2e3e-4ca7-a42b-801cdc958dab'],,"[90.6, 43.4]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,3610.0,Roque Mesa Quevedo,11.7,-2.7468016,2.0,Low Pass,"[79.8, 38.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.73
fa5d8234-2e3e-4ca7-a42b-801cdc958dab,885,1,00:23:41.634,23,41,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4f37f546-2668-41e7-a6da-6b45af2958e0'],,"[79.8, 38.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.634
e69171e8-d9ad-43d9-853d-ac884ab8883f,886,1,00:23:41.634,23,41,58,1.53389,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['a81dbdda-36d7-4966-a962-887c19dd2ce1', 'fa5d8234-2e3e-4ca7-a42b-801cdc958dab']",,"[79.8, 38.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.4, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.634
a81dbdda-36d7-4966-a962-887c19dd2ce1,887,1,00:23:43.168,23,43,58,1.474179,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['648278e9-4f79-4789-8bfe-ba07edbb25b4'],,"[73.4, 34.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6932.0,Dani Castellano Betancor,21.830482,-1.3113742,1.0,Ground Pass,"[79.0, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.168
648278e9-4f79-4789-8bfe-ba07edbb25b4,888,1,00:23:44.642,23,44,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a81dbdda-36d7-4966-a962-887c19dd2ce1'],,"[79.0, 13.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.642
0df17492-b001-49d9-8038-42b01cc88f0e,889,1,00:23:44.642,23,44,58,1.189561,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['648278e9-4f79-4789-8bfe-ba07edbb25b4', 'b44a3ac4-68a2-477a-b773-971b53632061']",,"[79.0, 13.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[83.5, 9.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.642
b44a3ac4-68a2-477a-b773-971b53632061,890,1,00:23:45.832,23,45,58,1.043647,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['eb09bfde-b469-434c-a19f-519c33adaf83'],,"[83.5, 9.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,12.088011,-0.6799089,1.0,Ground Pass,"[92.9, 2.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.832
eb09bfde-b469-434c-a19f-519c33adaf83,891,1,00:23:46.875,23,46,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b44a3ac4-68a2-477a-b773-971b53632061'],,"[92.9, 2.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.875
bbe3b0bb-e6bc-4beb-b4a0-0bf1c06c18ad,892,1,00:23:46.875,23,46,58,3.139119,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['b69e82da-1476-4fc0-a5bb-6afe029227fd', 'eb09bfde-b469-434c-a19f-519c33adaf83']",,"[92.9, 2.1]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[93.4, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.875
b69e82da-1476-4fc0-a5bb-6afe029227fd,893,1,00:23:50.015,23,50,58,2.562278,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['86be1eb9-11ab-4e91-8c38-35839c16fc7d'],,"[93.4, 6.5]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6608.0,Nabil El Zhar,51.358543,1.2601291,3.0,High Pass,"[109.1, 55.4]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.015
86be1eb9-11ab-4e91-8c38-35839c16fc7d,894,1,00:23:52.577,23,52,58,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b69e82da-1476-4fc0-a5bb-6afe029227fd'],,"[109.1, 55.4]",6608.0,Nabil El Zhar,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.577
815fec47-1a04-4c8e-b612-d21041f81b96,895,1,00:23:52.586,23,52,58,0.0,4,Duel,208,Las Palmas,4,From Throw In,223,Málaga,,,['43e3883d-bc4e-4176-860b-7a854c0176f0'],,"[11.0, 24.7]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.586
43e3883d-bc4e-4176-860b-7a854c0176f0,896,1,00:23:52.586,23,52,58,1.947344,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['815fec47-1a04-4c8e-b612-d21041f81b96', '98e0360d-4982-42e5-81cc-91972b2bb8ac']",,"[109.1, 55.4]",6608.0,Nabil El Zhar,17.0,Right Wing,,,11.531261,-0.8160634,3.0,High Pass,"[117.0, 47.0]",,,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.586
98e0360d-4982-42e5-81cc-91972b2bb8ac,897,1,00:23:54.533,23,54,59,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['43e3883d-bc4e-4176-860b-7a854c0176f0'],,"[3.1, 33.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.533
f8ccab68-294b-4c11-b4fa-10a4eb8542f0,898,1,00:23:58.256,23,58,59,1.289888,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['0968a919-f9ae-4e9a-bba9-8ad8a0a29237', 'e46f851a-a3d3-4802-8bcb-51cfaf033167']",True,"[8.6, 30.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,26783.0,Roque Luis Santa Cruz Cantero,51.680653,-0.1848725,3.0,High Pass,"[59.4, 20.6]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.256
0968a919-f9ae-4e9a-bba9-8ad8a0a29237,899,1,00:23:59.546,23,59,59,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['f8ccab68-294b-4c11-b4fa-10a4eb8542f0'],,"[57.4, 20.6]",26783.0,Roque Luis Santa Cruz Cantero,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.546
e46f851a-a3d3-4802-8bcb-51cfaf033167,900,1,00:23:59.546,23,59,59,0.0,10,Interception,223,Málaga,1,Regular Play,208,Las Palmas,,,['f8ccab68-294b-4c11-b4fa-10a4eb8542f0'],,"[60.7, 59.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.546
47281bb4-bac7-40dc-9867-e3ba95b7044f,901,1,00:24:01.560,24,1,59,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,,"[41.3, 19.9]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.56
5c718db0-573c-46d8-83c6-4d0d8fda1464,902,1,00:24:01.560,24,1,59,2.756456,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['38b568f5-e10b-46ae-bee1-666258256512', '47281bb4-bac7-40dc-9867-e3ba95b7044f']",,"[41.3, 19.9]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.4, 18.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.56
