id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,shot_one_on_one,pass_outswinging,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,ball_recovery_recovery_failure,pass_goal_assist,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
94c54085-8e1c-4b88-8940-12d13d7c2b9d,767,1,00:23:23.849,23,23,62,2.280283,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['afee98d3-3418-4276-a165-27a3073f847d'],,"[60.1, 58.4]",6914.0,Roberto Román Triguero,2.0,Right Back,23761.0,Alhassane Bangoura,44.33531,0.4908861,1.0,Ground Pass,"[99.2, 79.3]",40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.849,1.3669999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34245388029837787
afee98d3-3418-4276-a165-27a3073f847d,768,1,00:23:26.129,23,26,62,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['94c54085-8e1c-4b88-8940-12d13d7c2b9d'],,"[99.2, 73.7]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.129,2.2799999999999727,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.513316243684836
f0258f37-4b51-45ba-8ba4-d26324d2496a,769,1,00:23:42.176,23,42,63,0.999881,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['3089dd01-b53c-429d-99cd-43c0350d53bb'],True,"[3.3, 80.0]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,18407.0,José Alberto Cañas Ruiz Herrera,34.162113,-0.91617155,2.0,Low Pass,"[24.1, 52.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.176,16.047000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14262804692900233
3089dd01-b53c-429d-99cd-43c0350d53bb,770,1,00:23:43.176,23,43,63,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['f0258f37-4b51-45ba-8ba4-d26324d2496a'],,"[24.1, 52.9]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.176,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0865093675337274
0b427160-38e2-42ad-93f1-f624e4ebc2c3,771,1,00:23:44.376,23,44,63,2.912686,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['fed4e684-3d69-4545-ba31-b1d405fad2a2'],True,"[24.1, 52.9]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,44.81886,-0.30128765,3.0,High Pass,"[66.9, 39.6]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.376,1.2000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15432696732919382
fed4e684-3d69-4545-ba31-b1d405fad2a2,772,1,00:23:47.289,23,47,64,1.654555,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0b427160-38e2-42ad-93f1-f624e4ebc2c3', '87ce45ae-1284-496a-acf1-a6a4c3596c30']",,"[53.2, 40.5]",10727.0,Răzvan Dincă Raț,6.0,Left Back,26070.0,Antonio Rodríguez Martínez,27.32636,3.0976648,1.0,Ground Pass,"[25.9, 41.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.289,2.913000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6427577826171844
87ce45ae-1284-496a-acf1-a6a4c3596c30,773,1,00:23:48.943,23,48,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['fed4e684-3d69-4545-ba31-b1d405fad2a2'],,"[25.9, 41.7]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.943,1.6539999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7194999447469554
3c47c654-3668-44a6-a47c-4887f7e964f4,774,1,00:23:48.943,23,48,64,2.295273,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['87ce45ae-1284-496a-acf1-a6a4c3596c30', 'e5b5adb7-3587-4910-a22e-89ac1f3a3676']",,"[25.9, 41.7]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,"[26.7, 38.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.943,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6571816285897482
e5b5adb7-3587-4910-a22e-89ac1f3a3676,775,1,00:23:51.238,23,51,64,2.043497,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b4f34c6b-fa1d-4406-974d-20a99a6e7afc'],,"[26.7, 38.4]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,26222.0,José Eduardo Rosa Vale de Castro,8.886507,-0.6817707,1.0,Ground Pass,"[33.6, 32.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.238,2.2950000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9711569015612097
b4f34c6b-fa1d-4406-974d-20a99a6e7afc,776,1,00:23:53.282,23,53,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e5b5adb7-3587-4910-a22e-89ac1f3a3676'],,"[33.6, 32.8]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.282,2.043999999999869,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7813521978860312
2ae8c662-a9ef-4960-8da0-c5efc3312d32,777,1,00:23:53.282,23,53,64,0.28131,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['988720cb-4fc9-457d-a1e6-02d37f142451', 'b4f34c6b-fa1d-4406-974d-20a99a6e7afc']",,"[33.6, 32.8]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[34.3, 31.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.282,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32137839783831357
988720cb-4fc9-457d-a1e6-02d37f142451,778,1,00:23:53.563,23,53,64,1.311991,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bb6415c2-713e-4e50-b2d0-944438488770'],,"[34.3, 31.8]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,14.166157,1.0376406,1.0,Ground Pass,"[41.5, 44.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.563,0.28100000000017644,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4193720517307087
bb6415c2-713e-4e50-b2d0-944438488770,779,1,00:23:54.875,23,54,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['988720cb-4fc9-457d-a1e6-02d37f142451'],,"[41.5, 44.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.875,1.3119999999998981,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6351654900519251
309eccb9-6e4f-4926-8345-682bd1e792a3,780,1,00:23:54.875,23,54,64,1.643808,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['bb6415c2-713e-4e50-b2d0-944438488770', 'd4d5ebfa-2812-4e62-ba02-78a5933737f4']",,"[41.5, 44.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[45.0, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.875,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7791710621645422
d4d5ebfa-2812-4e62-ba02-78a5933737f4,781,1,00:23:56.519,23,56,64,1.334336,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0f15969e-fa0b-49ed-9382-a5beb7915489'],,"[45.0, 43.2]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,29.54945,-1.0344394,1.0,Ground Pass,"[60.1, 17.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.519,1.6440000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5323047826621612
0f15969e-fa0b-49ed-9382-a5beb7915489,782,1,00:23:57.853,23,57,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d4d5ebfa-2812-4e62-ba02-78a5933737f4'],,"[60.1, 17.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.853,1.33400000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7337112847063014
28326a5a-4521-4be1-a34f-4d0bfb87ba49,783,1,00:23:57.853,23,57,64,1.707113,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['38c025a5-1ae9-4858-9a3b-a4c7a7ae4182'],,"[60.1, 17.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,11.261438,-2.2302818,1.0,Ground Pass,"[53.2, 8.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.853,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2939161160620273
38c025a5-1ae9-4858-9a3b-a4c7a7ae4182,784,1,00:23:59.560,23,59,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['28326a5a-4521-4be1-a34f-4d0bfb87ba49'],,"[53.2, 8.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.56,1.70699999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09991870003993897
999f2bc6-5011-40ff-9410-bd7d811b2e29,785,1,00:23:59.560,23,59,64,2.220919,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['38c025a5-1ae9-4858-9a3b-a4c7a7ae4182', 'a532fc76-6fec-4622-95dc-f5af17e96397']",,"[53.2, 8.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[53.2, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.56,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0980418005329794
a532fc76-6fec-4622-95dc-f5af17e96397,786,1,00:24:01.781,24,1,64,1.323516,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['dc975ba1-8e62-4eb9-b7f4-cbb52bc8a321'],,"[53.2, 8.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,21.644861,1.6865555,1.0,Ground Pass,"[50.7, 30.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.781,2.2210000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8654232230927291
dc975ba1-8e62-4eb9-b7f4-cbb52bc8a321,787,1,00:24:03.105,24,3,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a532fc76-6fec-4622-95dc-f5af17e96397'],,"[50.7, 30.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.105,1.3240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5410764384875734
477e9d47-2807-4d71-896e-f56137213053,788,1,00:24:03.105,24,3,64,1.623407,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['7f3fc38b-751b-4d54-bdc1-3ccb53804f31', 'dc975ba1-8e62-4eb9-b7f4-cbb52bc8a321']",,"[50.7, 30.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[54.2, 31.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.105,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2851265761232624
7f3fc38b-751b-4d54-bdc1-3ccb53804f31,789,1,00:24:04.728,24,4,64,1.599693,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2fc191a9-d9d9-44ab-a43a-34c06938d93d'],,"[54.2, 31.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,6914.0,Roberto Román Triguero,30.674093,1.1581992,1.0,Ground Pass,"[66.5, 59.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.728,1.6230000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47292987254706376
2fc191a9-d9d9-44ab-a43a-34c06938d93d,790,1,00:24:06.328,24,6,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7f3fc38b-751b-4d54-bdc1-3ccb53804f31'],,"[66.5, 59.5]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.328,1.599999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47372444408882786
c40b4fbe-a9ae-4977-8a6a-1c90d3cc90f2,791,1,00:24:06.328,24,6,64,3.004804,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2fc191a9-d9d9-44ab-a43a-34c06938d93d', '34981c36-15e9-427a-b0a9-77f012d2e8e8']",,"[66.5, 59.5]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[75.7, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.328,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21923669579815808
34981c36-15e9-427a-b0a9-77f012d2e8e8,792,1,00:24:09.333,24,9,64,1.567567,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bf62575e-5476-4ce4-93e2-49399c7beb0d'],,"[75.7, 61.2]",6914.0,Roberto Román Triguero,2.0,Right Back,26607.0,José Raúl Baena Urdiales,14.796284,-1.830528,1.0,Ground Pass,"[71.9, 46.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.333,3.005000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20057816765266345
bf62575e-5476-4ce4-93e2-49399c7beb0d,793,1,00:24:10.900,24,10,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['34981c36-15e9-427a-b0a9-77f012d2e8e8'],,"[71.9, 46.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.9,1.5670000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9283272423114708
2f70b17e-9e1d-4e7a-92a3-3e303aa91a0a,794,1,00:24:10.900,24,10,64,2.019258,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['bf62575e-5476-4ce4-93e2-49399c7beb0d', 'f17d6f2d-73db-48d7-894d-3204b928f191']",,"[71.9, 46.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[71.9, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.9,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9368307709204713
f17d6f2d-73db-48d7-894d-3204b928f191,795,1,00:24:12.920,24,12,64,2.464892,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6098ff0e-de1d-486f-8c1f-2328ed3e2183', '83b1d3ea-c5ca-43af-9ef7-8f3d98be6d5c']",,"[71.9, 46.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,9246.0,Patrick Ebert,42.012024,-0.49345773,3.0,High Pass,"[108.9, 27.0]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.92,2.019999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6382681816714615
83b1d3ea-c5ca-43af-9ef7-8f3d98be6d5c,796,1,00:24:15.385,24,15,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f17d6f2d-73db-48d7-894d-3204b928f191'],,"[110.1, 21.9]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.385,2.464999999999918,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6705014159219553
6098ff0e-de1d-486f-8c1f-2328ed3e2183,797,1,00:24:15.385,24,15,64,0.870375,30,Pass,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,"['a485161d-10c6-4069-b17e-b59a8563d71d', 'f17d6f2d-73db-48d7-894d-3204b928f191']",,"[11.2, 53.1]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6792.0,Pau López Sabata,11.136427,-2.0464916,2.0,Low Pass,"[6.1, 43.2]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.385,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9702950662998531
53d4a6c6-d798-409a-8798-b554a419135d,798,1,00:24:15.739,24,15,64,1.172798,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['45da7f1f-e1f8-43c6-a684-cd835b6c1129', 'a485161d-10c6-4069-b17e-b59a8563d71d']",,"[114.0, 30.4]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.739,0.35400000000004184,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4993753194836258
a485161d-10c6-4069-b17e-b59a8563d71d,799,1,00:24:16.255,24,16,64,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,"['53d4a6c6-d798-409a-8798-b554a419135d', '6098ff0e-de1d-486f-8c1f-2328ed3e2183']",,"[6.1, 43.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.255,0.5160000000000764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.053465781197236883
45da7f1f-e1f8-43c6-a684-cd835b6c1129,800,1,00:24:16.255,24,16,64,13.169817,43,Carry,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,"['53d4a6c6-d798-409a-8798-b554a419135d', '964049c1-b5a9-433e-83a0-d0e764d73c05', 'a485161d-10c6-4069-b17e-b59a8563d71d']",,"[6.1, 43.2]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,True,,,,,,,,"[17.9, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.255,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.937220972853977
